Sample_12929	Sample_15467	Sample_13634	Sample_14428	Sample_11817	Sample_14958	Sample_12935	Sample_13636	Sample_13774	Sample_14965	Sample_12889	Sample_8356	Sample_11918	Sample_11522	Sample_15002
DVL1	2.90948490523312	2.37235007015301	1.97562121886345	3.70188387795756	1.67495593885076	4.83535511507094	3.63670517106469	4.57487498286942	1.89765522382777	2.72837016472975	2.96576272198316	4.29015473579134	11.4607300919155	2.40154570893738	2.58765768014628
MXRA8	67.2224203617202	23.7926219371644	9.69435257211583	74.1934011747137	2.89856442671501	121.860592381891	6.40222499760204	61.31580819068	29.4163538905548	7.48135430240233	23.418574692707	0	0	5.41967561133229	3.95642730799324
AURKAIP1	221.422871135332	241.937291322174	206.481766226688	212.24429503358	211.318937919116	188.290397130009	210.850816860319	272.788794875587	194.207846911775	191.283459041625	263.397419856922	225.932426564119	206.328372029764	220.588842233832	297.281846754194
CCNL2	49.3871645741787	48.2149342091764	45.8000561014829	52.4997921400297	48.1792376463085	48.0098668536034	61.2594977578279	69.6957251710319	55.3162493654619	54.9986871717471	47.5832834609204	63.0361119454985	121.095065445312	61.9531045548611	51.3720487750779
MRPL20	213.824215214827	245.052957116351	204.764441602176	206.194605361464	278.999035637239	203.081494203307	230.183758680629	290.704812535327	165.419796234861	182.823864916207	257.242583197003	208.592359842812	251.88315600441	267.93739140985	295.868742989242
ANKRD65	3.88442268351032	4.14431259408563	0.530315797600315	8.2595072700379	1.60665687965328	5.5726148716485	1.84585202597986	1.06198673892764	1.50019158305341	0.480973161007799	2.05017395669016	0	2.60484253107517	0.991024445124854	0.188043987900135
TMEM88B	0	0	0	0.302926252175305	0	0	0	0	0	0	0	0	0	0	0
VWA1	3.63572852525495	13.8085707926402	1.76073833104271	27.0716014801752	1.2501760192261	7.82529648496646	1.79948662109406	2.86560977963456	3.09851839507919	2.20826216104613	2.37283902583829	0	1.52141245177842	2.03379603914743	1.03270255814148
ATAD3C	5.16643032343305	17.6295971351279	3.23262680261565	6.24483721633034	4.59310525108428	1.30368935460311	3.75942125352047	9.79171593063625	2.85268846318657	3.11278361731728	9.5637621707845	4.70886820616194	3.6998786735974	5.07164755705659	24.4152913098405
ATAD3B	5.4134429234967	5.15794633078014	7.1510386051431	5.84116993265329	7.96020420556749	5.64716071697077	8.72580916431421	8.78385182802291	5.82218612837619	7.16048561983165	5.81087000557078	13.7009956454213	17.6171888742252	12.9048566231299	5.34686181654352
ATAD3A	6.44947707491717	5.91277397382212	3.74054637809589	4.83409525391712	3.67222313654571	3.74370507360872	2.84921816452528	5.10807689742629	5.60986453042314	5.77222338743839	6.94277941058015	3.1588749449334	11.5892640122374	4.76316653645535	5.46732865504579
TMEM240	0.894698837010276	0.688018310667261	0.266895610335841	0.314433319531262	0.486736798502919	0.376676712087078	0	0.959658207140037	0	0.745170701043348	0.404612380867361	0	0	0.172276894653878	0.149885779063602
SSU72	115.633513299279	100.277147216269	103.874994129743	112.507045546912	122.225827013306	90.8215561195271	108.075191287954	118.027307428873	104.411379236243	110.103676247785	124.687632019944	120.808331377599	128.879734542218	127.877881485911	108.985521770988
MIB2	17.4444774663963	20.3325978010074	16.9552426512162	17.3390753786627	17.290491068199	13.7922481929717	14.6904227620218	18.5526907124396	20.2213820369365	25.4767727433523	16.6749554105958	27.1370113964789	32.2733442173396	17.3016777218748	14.5024131896916
MMP23B	40.9172984685337	20.3890524244969	9.34713088934052	73.7036481826321	6.85588601868889	34.0621497607283	9.32959754611767	8.0160475324452	23.5285468304485	20.5456988369352	9.35719661761815	18.2825123520177	15.4317314898977	3.57700825276343	2.50522599461015
CDK11B	31.7750773305023	23.9959651067923	21.1663877669444	21.9272921047699	29.084299330059	18.5823524995445	30.7216639343549	23.3242999627562	24.357675394519	30.4797797470527	19.1342089032939	35.3789570714047	50.8720328659708	33.9715895599345	19.9599796712863
SLC35E2B	4.53841046389027	8.21339019870796	6.06742368154834	7.50344044028825	5.10459222682112	3.6741190558967	6.88724254427693	11.7415370920011	7.09801198352912	7.00333590955452	8.09438930928447	7.52731497285539	28.2148816339209	6.55193172265849	4.21080330617367
CDK11A	56.5189401461153	61.6862492355283	66.4056606554691	54.6046927192631	59.1993830968527	24.2500574093139	80.8753138213951	69.6856245649988	63.5292868298762	74.8686494315641	46.0566746003583	60.7504932583311	124.233362665586	90.4397691467168	56.2395082474131
NADK	38.490521394166	32.7854829054198	30.2581208031035	39.0097430770952	24.9524765998409	24.8840503882574	25.2486283129536	39.0580601027799	32.5644080322243	32.8394930529779	35.4315453152233	35.6709986782904	33.3791681257493	23.1741309142997	33.044377946795
GNB1	161.026171521694	103.013524999234	99.5555523241242	115.833380295203	151.85874212155	159.34651261123	117.489697165896	140.187167364513	119.554228353447	140.37650329839	95.1389279163565	186.707141180415	244.166518173268	102.73829236883	103.045612169663
CALML6	0	0	0.065927624314474	0.0909847981983277	0	0	0	0	0.167857822528109	0.29379850761191	0	0	0	0	0.180902821772182
TMEM52	1.38444415475336	5.27873112920662	0.908562366442495	1.68504195757135	1.50084848307632	3.24730122791945	0.275012461026988	3.69987421408912	1.61083563141681	0.927800309981766	2.75070567729857	0	0	2.03719414220759	1.58836829212541
GABRD	0.488747958808895	0.660800499009377	0.158643042559985	0.575053007060036	0	3.26313495717389	0.589381307281994	0.986114880796524	0.0746725419555892	0.11625477925151	0.152254774004126	0	0	0.290775705490037	0.54061240006187
PRKCZ	31.4896796292136	29.1580988331219	26.5820907599136	30.4708608203061	32.1131661265681	20.5596178917603	24.9736438110819	23.8617467963631	36.5517827916193	44.5655994898368	33.3013103382778	21.6574339695263	63.0195724327019	22.6142559844576	18.086473949901
SKI	125.416878305202	90.5299522059107	96.2106493545494	118.792221092483	82.6274462543472	139.415341356682	117.808436610924	91.1976231115075	104.545582505605	150.880517791829	59.3359851236165	238.796124750266	189.766654017189	151.585469457586	86.1470028358619
MORN1	1.2153812492675	1.8868812203167	2.69098597517718	3.18272785167991	1.66316132966508	2.99145760025171	2.79796165442152	2.75466969234316	1.71710745254181	3.37040669057123	2.68569154278957	2.24118703481474	2.18055576366372	2.73745175227666	2.26452505984923
RER1	193.556350983414	200.791835470729	178.228864297486	183.313294670713	269.990358042399	172.663787864801	228.232955040981	248.684617674936	186.937111220416	163.269474894095	227.148837517058	179.705691650584	182.202055409889	196.143054002179	225.776895285839
PEX10	25.3728293264851	27.9972381193078	24.7191108579739	29.3132756827979	29.1018144103501	23.7816421999504	15.4980832221223	35.8082213878446	27.8015292536378	20.7695887287357	36.538479386031	10.7145053022226	32.510652078216	30.08065455038	36.2574479121425
PLCH2	2.54391498459783	1.66286879757415	1.33830023953565	1.01535058517351	2.79237919567234	0.826125880641383	2.09793374345462	2.11645101940796	1.74681791925541	2.04024162962487	1.9291733727208	5.10974261286855	10.503081057411	1.10208137038179	1.50374542915681
PANK4	17.8857821317399	14.3421171016003	17.7373306770992	17.6763388051023	27.7429834254815	15.1738463827518	25.8055533122738	38.4068996934206	30.4174175817612	19.3881105718432	21.2916820231717	28.8282466523972	39.9428039530274	13.528200636699	15.3983828277058
HES5	0.759259837074242	0.640470369519222	0.207965247367907	1.64088336904524	0.0333128871254316	0.399479406951856	0	6.81113582157168	0.111180958891368	0.490534751679507	0.486983233558939	0	0	0.0905547348632987	2.31853534950809
TNFRSF14	219.691912703949	181.299307143338	216.405416746094	187.417225738152	220.184939950287	144.343263322953	261.238966060145	244.06124133175	200.782994138494	197.279664012504	219.64758804614	167.460257417849	368.726826529252	134.939767423781	189.124440906906
MMEL1	4.66683938508347	1.71824738218561	0.793443235525828	6.15625526613845	2.53101189805615	1.57088763218533	6.58526931108914	1.55812506532624	1.37037399923745	2.07560133572233	1.47906610188063	0	0	1.53467303394224	2.01090246936394
TTC34	0.452755583926303	0.277683559833191	0.170438938096882	0	0.662656099021706	0	0.165526593456835	0.0681284296127521	0	0.107798782449318	0	0	2.48618724977508	0.289440139092493	0.300807100948583
PRDM16	0	0.176607853520835	0.0203228167560957	0.168953925553505	0	0.0755605327165379	0.135033651471699	0.348691215433703	0.338941520753734	0.0653724603123757	0.150590057943264	0	0	0	0
ARHGEF16	0.30676269314162	0.280898085510095	0	0.696392812808334	0.418810281601558	0.750242182816981	0.275835300472993	0	0.230719342404257	0.506659704857686	0.693392274475847	0	0	0.0599332824513567	0.0385504625937492
MEGF6	11.3521082262126	11.9852137780087	6.37767292515071	17.0451900632523	4.33865000933204	10.5467475871977	11.3530528490673	7.56853371959678	8.23795077980099	11.8106840809483	7.64550017398814	16.3044039620005	1.69810601211349	10.3955753293525	3.47814395991291
TPRG1L	6.41553643199559	6.30388242986423	4.89598353339111	6.37582199584638	6.51701091314239	5.12266762169202	5.13313382507786	6.5949283685908	4.27671136836382	5.92000338070597	4.99543342753565	9.4859497769592	15.8271128390339	5.73793869070337	4.50900311731404
WRAP73	25.8023190183256	34.2438711086983	36.0500434534717	32.7684019843004	51.9194233208472	36.1084405092179	34.3521397436626	53.7367611432694	32.6222319564765	32.3765869203199	41.4088012384653	33.1417305144834	47.0296068556444	28.7183394752655	34.0368224721762
TP73	0.0547756592648074	0.742286263926146	0.884862631238748	0.288088523920433	2.93575753398669	0.523406005805594	0.930910511966453	2.67423340663298	0.983701498368152	0.617022398030655	2.08145804985541	0	1.56327950895825	0.156279552108533	1.27328884051061
CCDC27	0.25415872591919	0.05250671468051	0	0	0	0	0	0	0	0	0	0	0	0.0528171332160404	0.0595086712690963
SMIM1	10.8791991951548	20.8906773182467	14.3777213951136	16.2039320373543	16.1854315777821	14.3189102690181	12.8172001859667	27.8342922712854	13.2671087416726	7.64995504449608	21.5445528886197	14.1028807689346	12.3687523781565	7.41910435850232	28.60799044198
LRRC47	66.5752483503166	47.7827121388031	50.9107876772842	51.51252703903	70.1138183277885	47.882763812104	53.6097344101143	69.7340481103722	59.7143933474432	63.7880675793352	61.8275837914226	81.6236825794047	85.5205274450429	90.8412970888673	49.4956738487551
CEP104	18.6082673173547	31.123685177864	29.5766399284845	35.1842681812305	29.0720217525188	21.1960975115966	30.8069509769076	40.6782841602821	33.8977990551095	37.8990404393624	29.2231471818262	14.8705979655646	33.1459218086152	40.1578979525119	28.3281868675561
DFFB	1.27183629039293	1.76352914271296	1.21893890621952	1.62866574592231	2.5229069053113	2.01045395249893	2.07253109688764	3.39019087651711	1.80324356858945	3.39561483891731	3.12568493194593	2.58815916626943	1.6757909181532	1.7352696326126	1.58277107023978
C1orf174	15.7206465150497	13.347445595342	16.1414383701234	15.745381635823	17.0921518416617	16.9658140763332	13.468004910066	11.6511591072121	14.4912712472238	18.9290896871991	15.3750066465726	18.1483501799512	16.8807230104737	20.5386105858651	13.0259533573202
LINC01134	0.134205936551684	0.100822102091257	0.0913503957101543	0.0544501199260988	0.372838348652272	0	0.494440657102828	0.738050088061248	0	0.199575244752168	0.217475557090966	0	0	0.0914259339293484	0.194319627065805
AJAP1	0.193797503985122	0.0518395422710123	0	0.0122429863013794	0	0	0.0608306883845271	0.93469070044752	0.0324802361847467	0.0899188753634741	0.0340587000916697	0	0	0	0.0162942944092696
NPHP4	2.54608562884568	1.17289720528697	0.747418473646033	1.40090575166699	1.10111753633629	2.13141728679992	1.46067836623851	1.21790171069401	1.18295132480026	2.34417865783831	0.796437843618204	2.28836779275643	2.3924345848875	1.54836376478616	1.01831345555268
KCNAB2	118.657054834407	80.5486366223617	81.1463508359875	67.5122502899241	102.543013904821	76.5056897997063	123.852044146089	94.3211908998482	104.373719135499	120.89268761254	83.0145769864495	128.911907139172	161.047088794489	79.1208035327815	77.0734187514325
CHD5	0	0	0	0	0	0	0.0337637749853297	0.24564393610636	0	0	0	0	0	0.0291268257650627	0.0152195459098073
RPL22	1483.00188365642	1682.37469019167	1789.25448355205	1623.64024870179	1515.56576607952	1524.83979051805	1648.61198045387	1484.82018055608	1574.97003684322	1583.04249464339	1664.03405539732	1534.94633379435	1840.11100869318	1551.30528379071	1713.43315746716
RNF207	5.50018955831236	3.07540055363094	4.80775627062875	2.87916885312931	6.14137035007678	7.06949660687586	4.68650938354419	12.9751379654101	4.76508904680118	3.65343238622633	9.72727910953855	1.74566391208455	6.32843209405045	1.51136752782312	2.75966035947966
ICMT	31.5823003739643	19.2396404453645	22.5693168390208	20.0674877141016	22.3352370448585	29.5515705621683	22.7194887080869	26.8149761602035	18.0547967978781	19.1560702220883	20.0977641602976	23.9734846813004	15.0584707532189	30.2818642935863	20.8993969676914
LINC00337	0.877768677147039	0.101996208620065	0.049126970758144	0	0.278691131799055	0	0	0.144945441713012	0	0.320644144949141	0	1.63257366568728	0	0	0.02595699583046
GPR153	0.760050999931933	0.613791271622787	0.343058083018643	2.05126939077295	0.340236286029866	0.897057357589018	0.933006893330558	0.891374373963307	0.322855952532691	0.952769446917825	0.160041426797683	0	2.81459068437468	0.128929290475287	0.205890967726432
ACOT7	16.7003613156383	12.0260137989251	9.78136239303874	9.42935892458921	26.5799101072554	26.7131780951361	16.5242454494863	8.86303509548705	19.1696173202193	31.5446325023564	15.317818979274	9.7574072959643	11.160393951126	20.071978540546	13.877188015215
HES2	0	2.46056833570414	0.109899030994138	0.499550794924397	0.564421622668908	2.45006909327727	0.138599619617535	1.04722361547857	0.0822458846351932	0	0	0	0	0.206220812610393	0
ESPN	4.89572487442858	5.52237339015004	5.58412683457594	3.31125498339909	3.2790173320376	10.6529327960464	9.26627225142584	6.43261248441087	6.17711248183771	4.45757082840278	4.49612568874396	2.21165875407645	13.1236162032559	7.90563215037788	1.55965592887
TNFRSF25	74.1882010987779	55.6517092007353	66.8679001711832	33.8351556408008	68.6025107675001	53.7454047389218	93.6516983466448	70.5226305175592	71.6866423490751	49.2855110656097	73.929624130099	84.1814256428571	144.799926865125	65.9844520811934	34.6215048929174
PLEKHG5	0.646470572421173	1.36276643185005	0.952644846534976	1.59226071985734	0.43776227070449	0.858803728829668	0.755195796466567	0.446606166806739	0.450128690944163	0.584638067651895	0.494988470469858	0.502686753809447	0	0.257336859414994	0.168789440176371
NOL9	36.7387185370445	25.0514958439828	33.4704022205442	31.2547047055244	33.417291936992	22.4900389303151	25.4500700011417	38.4758465191682	25.9918440681741	39.9378326148522	34.876502357884	55.8507929946263	50.4547708881438	50.9665005200347	30.9220180955452
TAS1R1	0	0.156604299522879	0	0.154478893355116	0	0.050857225585229	0.206194838105951	0.144600634355076	0	0	0	0	0	0.0520106834037775	0.052804185842059
ZBTB48	17.9911997439422	16.5889634443214	23.5174456750542	19.9066957058189	31.6229507159477	20.7345718111554	25.7900224355743	26.3609805278415	21.7270760491455	22.3804559182268	29.4911587806433	30.085946557298	42.2260685466783	28.6146501075466	21.0330574362351
KLHL21	27.1433046847878	15.9580443877533	17.5486737284226	18.8320699480067	15.3646885718074	49.7280615624341	14.2260404493411	23.5372568561813	23.2379031897735	20.4653689064366	13.912527277643	37.6312568858997	34.2960141718866	32.5262476378477	16.9061005910132
PHF13	3.98097469573491	3.79259354873064	3.98273758282514	5.27971678356657	4.78070694598407	6.44452658117289	1.87265334962694	6.32590554921962	4.75620427750396	2.70574895826062	5.03825535319005	5.16637675032294	3.09265341626935	3.27761345761651	3.57136523759503
THAP3	15.6144138616824	18.2475598461274	18.4090748521375	19.7970492783865	27.0797569241082	22.4774201176011	16.4251331464507	28.7681935745428	19.7498831213891	16.6514959962525	27.8718929670443	9.17653171704875	24.8104527681603	20.5147115277548	27.096400246566
DNAJC11	11.6959616846673	11.9175158233363	13.2695086534293	12.1797966342638	17.6551329800041	11.8167546697095	14.8070882143478	21.1415601736114	17.5248647712445	17.9328426835641	19.4017414341656	24.291745976393	33.9166266301556	19.4117974428916	14.3381329541001
CAMTA1	121.418051299172	133.640863577964	103.761762727766	164.148910809272	158.140667300678	209.837414467684	121.452366714773	152.029248302904	140.315844924403	106.351494598163	131.279548871154	103.324362015422	139.229887627365	92.5164956866166	143.556396889642
VAMP3	74.2796709463933	58.0923003827069	42.9419675168621	76.5325369614711	40.6867621817539	75.1510934126994	56.6318263798028	48.4190859895801	39.3489479014298	53.3705477619611	41.7785698975576	37.1198016629167	28.7352561409325	59.8934335449322	40.9184008469795
PER3	16.3799590924196	9.37308677488805	8.93944494304095	11.1817726329272	6.17616058698587	12.9362172433241	5.89660499357062	7.5828658874346	7.81280015210109	7.48139226778662	4.99974799688582	2.77023072150824	10.7834837002373	5.30130295579565	5.92510834792118
UTS2	9.2929308481385	9.27174401466984	6.8632722707869	8.27343938187244	8.76153537650582	8.93932689922659	12.1156109986847	3.1267847647243	4.34226642716808	20.2910098175137	9.96252367548666	0	13.3394649417507	3.9963708962776	71.3451603632373
TNFRSF9	149.900586684325	58.1985819800487	97.0946740374909	98.6496744205133	174.399680010793	103.628547879317	165.870675947427	50.4030500773914	81.1247150380588	61.6644517015613	91.6841826924487	30.228760338701	115.311520278481	62.9683526449529	144.676187545758
PARK7	460.778515135731	420.776925678018	447.757155007442	407.727251748565	509.034564078265	384.116106337071	457.60622257046	479.168455788671	430.956838667446	362.277009152301	513.042739726731	375.852059505252	351.382433181034	416.104984633833	501.410531482717
ERRFI1	43.1744479860861	21.5464265674385	24.4400606697105	31.0410547827827	10.1475490548154	89.4998963512991	28.2480039437384	19.3981370490493	30.8888794669327	32.6981059629468	19.1900682182991	11.4257032437783	9.33137328769063	24.2898928836842	11.5063165508366
SLC45A1	0.720499321245743	0.97279478560503	0.950678668213189	1.48395379652446	0.734032310896161	1.67102601495223	1.50498341340352	0.986935318273701	1.10687671304929	1.38909823807959	0.539932390523916	1.42256217020039	1.15742256453239	0.682703967248501	0.490771411254067
RERE	72.3990511553388	66.0683135366637	60.0284482530507	79.051465624626	66.8539704657426	83.7438634032095	73.3977186851248	114.321491113004	66.2630561611221	103.675387378304	63.1871569093585	109.285496496002	190.910616690481	70.7039776129877	71.0094634013118
ENO1	436.572484318365	363.780369711078	392.849745197331	326.856275086266	509.264137839095	462.182984890234	438.348958368254	379.733822073807	428.039747342472	420.412853119979	476.346542450394	431.662683341437	399.732649983524	482.936359140391	392.026987764922
ENO1-AS1	4.32333290810548	2.92296432941328	3.16294322673226	4.84655228622344	5.98759021930448	8.37172773550772	1.91695752215182	9.16830376422748	2.78560759623073	3.81640810493349	6.07674889655862	0	0	2.51118655512949	5.78945115563493
SLC2A5	7.620121429934	6.52403169116015	8.73838388603329	3.24756462511303	7.18550856268726	3.55536663671327	7.7341580595056	12.6453908956841	7.45604500222542	0.265923517556449	16.1711562012784	0	4.90687770719652	4.07413954404139	14.1872294795733
GPR157	14.991806605354	9.35688635522514	12.0269187590059	19.9527518866012	8.17806644063514	14.8827202231892	5.15780067674259	11.8981258018064	11.7000168187384	7.55329213824266	9.40541604557163	9.92409903986752	42.8082570330936	8.00922156993635	7.73324242454193
H6PD	3.6682084161329	3.81333899993222	3.12985060785365	5.26102747408774	3.56506274887966	2.33059731412019	2.48823077431652	5.5382065554893	3.98251829409822	2.96114454130307	2.84233568255306	3.93327621691774	3.39516719760921	1.46110392097416	2.45132428540312
SPSB1	35.720622392542	14.7198745710693	18.5296726232023	36.6283215699519	8.59759806125223	36.965644785719	8.34249708805453	26.0827111095945	29.4883315388104	12.4324469034475	23.8173387703544	28.297578913904	17.0963196355781	17.7603540569886	19.5167915686276
SLC25A33	14.8311288219249	10.2344249975421	12.9662769667959	16.7182832681156	3.90609036786824	17.3322074471344	6.69434011782724	6.5142531915848	15.0408838740523	12.4657603385352	9.76922377058287	13.9188837358096	6.50898687689262	13.7572067020776	12.5600885836325
TMEM201	0.918763983747964	1.04675355250614	1.21029607120183	1.64435539321926	1.66778340568885	1.31902420364937	0.789650128437426	1.4094622743985	1.16024781211908	1.23512874013391	1.51749458460751	0.468930742037898	0	0.964485926742732	0.865442948430066
PIK3CD	32.7788501237082	24.2969138747125	31.7639467366445	22.9523997363358	51.0669926907169	16.5331601971077	51.7548988097068	38.4028227637708	39.7648461870559	33.5860852855389	36.7314040765258	65.5899519380534	89.0779787529831	27.8063235063784	23.3861929404417
CLSTN1	11.9941821372468	10.1855798448288	10.1955930853265	13.0518920941288	13.94785393488	9.9388806413865	11.7524802898654	17.1361646190593	11.596210435991	13.3272595365717	9.53035411992807	14.706829215614	23.1087969613441	8.69944645618363	6.62512091877657
CTNNBIP1	29.3224188129335	27.2043246689691	23.3475474846329	30.296154676757	30.479549292551	32.6517754030103	27.0090978750926	26.6769217269534	30.8286890167403	32.7118411765175	29.4121229443002	30.4190232354584	19.86612155015	15.1323910119534	25.0073367268937
LZIC	33.081491506116	45.9581554911968	42.9500133749617	45.292805874057	61.5753946800949	45.9038238409351	41.2237304959561	46.0749524123729	36.861464097965	39.4760188614906	54.6711046166666	38.28759651818	57.5689173109719	47.8204362179667	31.0554639011549
NMNAT1	3.24326336715557	1.91866195308484	4.16321591293399	4.98259083203078	7.18431093133677	3.94891934833049	3.33807131974095	7.11191480482039	3.00064879733041	3.546836775542	8.88089220791112	2.06495610349861	0	2.91978619284296	4.39094044880776
RBP7	7.14235660892655	22.1104516004129	1.76695507200489	19.9279432217864	3.61696042468114	5.12382660157581	2.98654795674202	16.2827154144579	3.414266327403	5.01990429940973	0.402711065275207	0	3.23093667701279	4.51819916766959	1.41566853069907
UBE4B	25.7693099151421	33.4574061284499	23.7743645354656	34.7427620071236	26.4864514104128	30.9961674365451	31.9161593302756	45.4889549752321	31.6726223267253	30.9029952522315	34.193038309115	48.8161288574861	18.8510584238117	36.8269872506844	26.7510120602153
KIF1B	11.8679480705865	4.20678165501427	3.15765021692491	5.91297171065695	3.68774823889689	10.507867439283	5.13388506242123	6.09295572094147	6.20181410305508	8.36519009992849	4.71004368393542	8.15026482808509	8.9244170202538	3.89672352586957	3.26263327618222
PGD	92.9103747273384	76.8179323882965	77.6314844985342	93.1759159121729	87.4173742621587	114.699938785677	84.7608566193445	86.6408769099061	70.7040454456108	95.9459113779567	75.5566232963683	73.2940359372269	115.595922959651	125.666645001384	63.699650602015
CORT	0.304929480843846	0	0.0915470265302164	0.110819074408818	0.153636058219899	0.212136068261373	0	1.59337027883054	0	0.270677886424373	0.138582522909389	0	0	0	0.187601299818377
DFFA	21.8433611973767	16.6439526822813	19.4872340876124	23.396611645334	25.8892533628689	22.0049263700845	23.2208642247453	18.5461611814394	20.5357113183187	17.4841145187208	26.5366726366283	18.8327143873328	26.492462391076	23.727019581508	25.0220135685787
